"area_code","area_name","area_type","date","covid_occupied_mv_beds","hospital_cases","new_admissions","dataset"
"E40000010","North West","nhsRegion",2020-06-25,38,708,53,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-06-26,41,693,53,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-06-27,44,653,48,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-06-28,44,658,39,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-06-29,37,641,36,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-06-30,38,619,22,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-01,33,603,27,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-02,33,562,17,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-03,29,517,30,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-04,26,449,19,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-05,32,440,23,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-06,30,438,20,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-07,30,399,17,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-08,29,362,20,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-09,28,334,24,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-10,30,341,9,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-11,23,312,12,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-12,20,297,8,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-13,22,307,18,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-14,19,286,20,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-15,22,282,19,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-16,22,259,20,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-17,20,263,10,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-18,18,245,10,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-19,19,233,13,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-20,17,242,26,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-21,14,235,27,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-22,16,375,22,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-23,18,231,27,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-24,16,224,22,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-25,17,229,11,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-26,18,222,13,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-27,17,220,12,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-28,16,217,16,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-29,15,205,12,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-30,14,206,21,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-07-31,13,195,12,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-01,15,191,11,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-02,15,188,12,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-03,13,181,19,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-04,13,181,11,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-05,13,183,12,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-06,13,160,13,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-07,13,160,17,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-08,14,154,41,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-09,14,136,10,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-10,18,161,11,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-11,21,154,13,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-12,23,145,9,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-13,19,149,12,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-14,18,148,7,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-15,21,138,4,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-16,20,137,3,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-17,17,118,9,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-18,16,113,10,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-19,18,105,22,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-20,19,106,6,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-21,19,102,13,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-22,19,108,1,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-23,18,103,9,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-24,18,99,9,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-25,14,98,8,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-26,12,81,12,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-27,14,89,23,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-28,12,89,12,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-29,11,103,15,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-30,10,102,11,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-08-31,12,114,14,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-01,17,119,17,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-02,17,116,21,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-03,16,130,23,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-04,16,133,14,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-05,13,136,25,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-06,12,142,33,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-07,15,167,31,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-08,16,169,20,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-09,14,176,26,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-10,13,177,43,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-11,16,184,41,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-12,19,201,46,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-13,18,198,51,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-14,23,257,47,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-15,25,274,62,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-16,29,292,54,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-17,32,314,58,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-18,34,315,44,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-19,33,340,52,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-20,39,359,66,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-21,40,398,92,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-22,46,424,80,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-23,56,461,97,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-24,60,506,80,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-25,69,540,71,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-26,77,560,66,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-27,68,562,73,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-28,74,631,110,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-29,82,637,82,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-09-30,91,686,101,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-01,89,688,128,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-02,93,704,122,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-03,91,758,130,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-04,95,852,208,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-05,104,930,141,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-06,108,1043,185,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-07,115,1077,145,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-08,117,1146,178,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-09,122,1158,180,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-10,133,1213,177,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-11,132,1274,209,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-12,132,1304,220,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-13,140,1460,244,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-14,135,1554,223,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-15,149,1610,258,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-16,152,1710,196,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-17,160,1772,272,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-18,161,1849,276,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-19,167,1884,230,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-20,186,2099,241,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-21,185,2097,252,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-22,178,2017,243,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-23,190,2200,275,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-24,203,2269,278,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-25,200,2396,335,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-26,215,2495,294,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-27,212,2566,314,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-28,210,2603,323,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-29,213,2676,340,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-30,210,2593,256,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-10-31,211,2752,280,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-01,209,2800,293,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-02,231,2883,288,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-03,238,2946,277,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-04,257,2956,312,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-05,233,2815,247,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-06,256,2968,207,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-07,262,2883,255,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-08,251,2953,298,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-09,259,3042,262,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-10,229,2876,297,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-11,261,3044,314,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-12,267,3023,306,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-13,280,3042,235,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-14,266,3011,224,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-15,259,3063,232,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-16,270,3158,287,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-17,258,3097,278,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-18,254,3061,249,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-19,244,3025,226,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-20,240,2859,180,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-21,228,2769,185,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-22,233,2794,216,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-23,234,2810,181,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-24,229,2811,184,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-25,228,2700,216,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-26,221,2607,188,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-27,203,2551,188,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-28,191,2355,151,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-29,198,2510,193,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-11-30,199,2572,178,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-01,194,2517,213,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-02,186,2368,156,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-03,178,2434,172,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-04,181,2368,174,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-05,181,2302,159,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-06,167,2247,182,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-07,179,2388,212,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-08,170,2332,218,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-09,160,2218,209,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-10,161,2287,200,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-11,162,2278,139,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-12,167,2255,187,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-13,165,2266,199,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-14,161,2325,176,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-15,162,2322,178,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-16,159,2276,222,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-17,159,2271,220,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-18,159,2255,216,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-19,162,2253,187,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-20,156,2315,221,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-21,165,2399,215,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-22,153,2406,231,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-23,164,2333,217,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-24,156,2245,156,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-25,164,2103,187,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-26,161,2144,191,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-27,169,2226,234,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-28,175,2346,262,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-29,171,2352,257,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-30,188,2514,278,"PHE_dashboard"
"E40000010","North West","nhsRegion",2020-12-31,198,2550,209,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-01,195,2540,210,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-02,183,2410,247,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-03,211,2605,315,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-04,223,2812,353,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-05,242,2925,414,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-06,254,2996,441,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-07,260,3104,421,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-08,285,3238,385,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-09,285,3332,446,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-10,296,3465,396,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-11,304,3733,452,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-12,319,3785,467,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-13,332,3849,480,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-14,343,3912,420,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-15,363,4039,434,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-16,363,4021,439,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-17,383,4151,386,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-18,384,4242,438,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-19,381,4307,472,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-20,387,4318,485,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-21,402,4287,417,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-22,417,4315,405,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-23,405,4254,355,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-24,400,4338,390,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-25,379,4122,362,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-26,388,4346,413,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-27,387,4264,377,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-28,396,4203,342,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-29,399,4136,331,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-30,390,3994,256,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-01-31,349,3834,308,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-01,370,4017,352,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-02,367,3854,309,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-03,360,3707,303,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-04,364,3557,277,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-05,354,3440,241,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-06,334,3292,224,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-07,346,3270,234,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-08,349,3248,242,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-09,343,3108,233,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-10,342,3000,234,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-11,326,2916,223,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-12,314,2754,189,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-13,308,2631,212,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-14,290,2610,177,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-15,299,2621,227,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-16,296,2513,174,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-17,289,2391,178,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-18,290,2322,148,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-19,284,2198,163,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-20,272,2071,148,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-21,272,2072,133,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-22,256,2078,144,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-23,251,1978,165,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-24,237,1938,108,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-25,233,1830,120,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-26,225,1724,103,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-27,223,1628,96,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-02-28,203,1602,121,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-03-01,196,1622,110,"PHE_dashboard"
"E40000010","North West","nhsRegion",2021-03-02,182,1540,97,"PHE_dashboard"
